grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step
1.188880826832593,0.9411713555455208,0.8968752465750042,1.0734106429985588,0.828562664297911,0.9405749198691599,0.9411713555455208,0.8968752465750042,1.0734106429985588,0.828562664297911,0.9405749198691599,128,0
5.730363228215386,0.37230495687341314,0.7260586668457211,0.3303523847159901,0.22433892633384808,0.21078256063514225,0.37230495687341314,0.7260586668457211,0.3303523847159901,0.22433892633384808,0.21078256063514225,51328,400
5.882655704207494,0.22913371615111788,0.6384603818964152,0.17786425755471805,0.059495585038181704,0.033280145988288594,0.22913371615111788,0.6384603818964152,0.17786425755471805,0.059495585038181704,0.033280145988288594,102528,800
5.452283003747542,0.21884239465347505,0.6180722727361431,0.17367582194245304,0.05688546081759054,0.026035433238406194,0.21884239465347505,0.6180722727361431,0.17367582194245304,0.05688546081759054,0.026035433238406194,153728,1200
5.253325778053539,0.20869738613604646,0.5998305062976466,0.16964962962153143,0.05216915431487446,0.018306717883364985,0.20869738613604646,0.5998305062976466,0.16964962962153143,0.05216915431487446,0.018306717883364985,204928,1600
5.112483145166846,0.20210645378509093,0.5798971588112276,0.16711757373077213,0.04879692140213291,0.01483375321034237,0.20210645378509093,0.5798971588112276,0.16711757373077213,0.04879692140213291,0.01483375321034237,256128,2000
4.956696757773354,0.1995899084222047,0.565358483286515,0.16503709465963695,0.04770081722531438,0.014003192764979707,0.1995899084222047,0.565358483286515,0.16503709465963695,0.04770081722531438,0.014003192764979707,307328,2400
4.615616318900644,0.19671259427326673,0.5629158927723574,0.16471041142715115,0.046649495798067535,0.012983298872773087,0.19671259427326673,0.5629158927723574,0.16471041142715115,0.046649495798067535,0.012983298872773087,358528,2800
4.601307105523247,0.19664375804480996,0.5571849937951878,0.16593685345460135,0.04680882629930016,0.012194804983257302,0.19664375804480996,0.5571849937951878,0.16593685345460135,0.04680882629930016,0.012194804983257302,409728,3200
4.225085139360701,0.19073325652163475,0.5429108655912238,0.1604756921183565,0.045765004306004296,0.011270003477550446,0.19073325652163475,0.5429108655912238,0.1604756921183565,0.045765004306004296,0.011270003477550446,460928,3600
4.084500945472232,0.18810767174116344,0.5377028136455301,0.1630184628861606,0.045431480362899464,0.010816227106602065,0.18810767174116344,0.5377028136455301,0.1630184628861606,0.045431480362899464,0.010816227106602065,512128,4000
4.182196394435232,0.189428552293102,0.5363860900309415,0.16445658357364962,0.04509023143181417,0.010639716634072472,0.189428552293102,0.5363860900309415,0.16445658357364962,0.04509023143181417,0.010639716634072472,563328,4400
4.235836749455392,0.1836830198823009,0.5225623881140535,0.16131075359332273,0.04549017866340502,0.010741528723673092,0.1836830198823009,0.5225623881140535,0.16131075359332273,0.04549017866340502,0.010741528723673092,614528,4800
4.229401701659855,0.18357198431389432,0.5160086227699264,0.1614969056358825,0.04533544440011017,0.010499348981975656,0.18357198431389432,0.5160086227699264,0.1614969056358825,0.04533544440011017,0.010499348981975656,665728,5200
4.056929640929233,0.18198299959301975,0.5080526099665217,0.1630282181366536,0.0455616392827641,0.010198127833612756,0.18198299959301975,0.5080526099665217,0.1630282181366536,0.0455616392827641,0.010198127833612756,716928,5600
4.15069235117806,0.1815969109558511,0.5089877493823208,0.1618779841096793,0.04534517128049554,0.010209232615554554,0.1815969109558511,0.5089877493823208,0.1618779841096793,0.04534517128049554,0.010209232615554554,768128,6000
3.9728337259407787,0.1791914585215271,0.5038099859759841,0.16088850764509516,0.04486072305484092,0.010120515574180445,0.1791914585215271,0.5038099859759841,0.16088850764509516,0.04486072305484092,0.010120515574180445,819328,6400
3.9588107187457187,0.17906788154738013,0.5047346737975693,0.15905425814940458,0.04544102470387776,0.010045202164091173,0.17906788154738013,0.5047346737975693,0.15905425814940458,0.04544102470387776,0.010045202164091173,870528,6800
3.93486428721905,0.176354611491552,0.4941279558923833,0.16124815985228574,0.04450296329349529,0.010015522340759067,0.176354611491552,0.4941279558923833,0.16124815985228574,0.04450296329349529,0.010015522340759067,921728,7200
3.9792574049060523,0.17752075917844212,0.49574706761564225,0.16065543479890318,0.04463355436863599,0.01010994638193345,0.17752075917844212,0.49574706761564225,0.16065543479890318,0.04463355436863599,0.01010994638193345,972928,7600
3.807013758007842,0.17609075763612098,0.4920947192623221,0.1596709758653763,0.04529203847311454,0.00970160300024762,0.17609075763612098,0.4920947192623221,0.1596709758653763,0.04529203847311454,0.00970160300024762,1024128,8000
3.8564809382513747,0.17573505559237698,0.48575494163947497,0.16161482988739764,0.045328588175663403,0.009972007285183463,0.17573505559237698,0.48575494163947497,0.16161482988739764,0.045328588175663403,0.009972007285183463,1075328,8400
