grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.02460917544780728,1.058664932847023,1.1076233174764747,1.2110896302121026,0.986779653320187,0.9499794912749323,1.0418981611728668,1.0839329009706327,1.2053314660276686,0.9817862012668662,0.9150352066960828,128,0,0.016766779648605734,0.023690418290877428,0.005758158870906172,0.004993457678019215,0.034944283222008876
0.023645428356687988,1.9443158206343623,1.0386511634757638,1.0123762171959974,1.0088890001504742,4.6989523301037845,1.0047502588480732,1.0066238792056814,1.007335693746568,1.003800320148836,1.0012591389049579,12928,100,0.9395655109966163,0.03202728410800342,0.005040523809975657,0.005088679493194361,3.6976931571222496
0.02573169682697455,1.2176718118786811,1.042684731101077,1.005436563208105,1.0154887153954286,1.8051975157645055,1.0046210966259235,1.0111516547225174,1.0004190590889976,1.0103634972227544,0.9966662138686555,25728,200,0.2130507287621732,0.031533076132241836,0.005017504336133289,0.005125217397926873,0.8085313028160348
0.02794545330700266,1.6029767499119025,1.0487782659297618,1.0206454283088975,1.006511471268455,3.395974728922293,1.0091982517391471,1.0179299474565218,1.0155642484868552,1.0014356182819806,1.0015548699132015,38528,300,0.5937785582046508,0.030848319289530232,0.005081179213508709,0.005075852457955085,2.394419894307159
0.02983123174157876,1.7124746845662604,1.0361722012337846,1.0002519402566314,0.9856693719573585,3.860591910063361,0.9976974937319764,1.0017497372077995,0.9952591360774344,0.9807073820899357,1.0133089588844952,51328,400,0.7147771764849306,0.03442246340434513,0.004992804433884661,0.0049619902994802985,2.8472829019176533
0.030918743939651362,2.493416170403362,1.0456313327402436,0.9958779054299206,0.9996909782630362,7.08860024619394,0.9986384699493653,1.0132393488084641,0.9909075434186967,0.9946442311273683,0.9958663610281531,64128,500,1.494777755653488,0.032391984159382985,0.004970361130754271,0.005046747491672927,6.092733953987644
0.029380770686189214,1.9862496828287823,1.027873210242725,1.01753525166314,1.0184608375730417,4.956007116273946,1.0095523212105044,0.9975501098002002,1.0124815961483407,1.0133232664891318,1.0151419252722127,76928,600,0.9766973439557484,0.030323099916029793,0.005053655437038167,0.005137572418996115,3.9408651484929194
0.026326607601470285,2.4402525790780767,1.033587817401598,1.0089175750338448,0.9895568752067246,6.648251160618906,0.9954463189095252,1.0032363619042133,1.0038868195447135,0.9845820831665024,0.9902721912619048,89728,700,1.4448063349648124,0.030351456240801093,0.005030755212592346,0.004974793378642739,5.657979003893193
0.02436335527196064,1.2744577476382268,1.0200894419923972,1.0134791103381444,1.0119105033446607,2.0605993963296876,1.0020082684606308,0.9849581455987068,1.008424728953634,1.006791994015786,1.0075127885637343,102528,800,0.27244951351196606,0.035131296378808546,0.005054381682395972,0.005118510348764035,1.0530866143056266
0.023042713265475537,1.4777661440521475,1.0478028358924756,1.0050458382178427,1.0063742576894157,2.8267627723501345,1.0019987610727539,1.0159803352228889,1.0000414894152145,1.0012987310686146,0.99079609052973,115328,900,0.4757673139451065,0.03182250132112275,0.005004349324978559,0.005075528369521163,1.835966622808777
0.02012285838853237,2.437038084417585,1.0214913354150237,0.999595869988715,0.9947880277848805,6.8321201634426,0.9954220972210164,0.9924304055018072,0.9946112738630623,0.9897825666635383,1.0051231432723862,128128,1000,1.4416158981126486,0.02906092938252082,0.004984596917351201,0.005005461341735507,5.826997032963113
0.019838810494652578,1.7596986045688423,1.044440468425054,1.0094850707941003,0.9923736810702604,4.054416795776023,0.9963749708980332,1.01187623875507,1.004475621175416,0.9873764815805731,0.9815053775550083,140928,1100,0.7633236283808942,0.032564229764113675,0.00500944915992462,0.004997199588855306,3.0729114163100966
