grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.05040341659402605,1.0158457159996033,0.9471152356692725,1.1238344810677299,0.8884573550178452,1.0791996954118508,1.0030048042535782,0.9326057672500608,1.1181082163344724,0.8840168141401731,1.054747193175204,128,0,0.01284091710112989,0.014509471572403395,0.005726262946457911,0.0044405443522219454,0.02445250077803126
0.050842987567487195,1.552220985293388,1.0288678350570333,1.013085047965813,1.0157429316417967,3.1828687134037303,1.006765596717594,1.0004848464421867,1.008048936698512,1.0106420085400292,1.0078653351341997,12928,100,0.545455387398252,0.028382989717860595,0.005036111443802642,0.005100923572475165,2.175003367390081
0.05375147315724124,2.720074258670209,1.0293864206328398,1.0125684736004699,0.9999948129896601,7.7880129195546255,1.0002930264174916,0.9981918144546755,1.007521957230067,0.9949648292258302,1.0006988137202428,25728,200,1.71978133312601,0.031194606890107595,0.005046516520669299,0.0050299837761973816,6.787314143592499
0.05022909286807011,1.560588426962494,1.0362102935390647,1.0027017191356045,1.0070097891339846,3.1769992698984297,1.0003956891596306,1.0036306995775188,0.9977064393834453,1.0019397576457958,0.9983395251000479,38528,300,0.5601927633013108,0.032579593620432314,0.004995279638465281,0.00507003101407199,2.178659817909944
0.05002014403305205,1.4621446220576744,1.0467960362259612,1.012297414647892,1.0168461182675999,2.769458815573963,1.0086444555222953,1.0153601851809109,1.0072468437975883,1.0117207825511931,1.0003112721549143,51328,400,0.45350012301118076,0.0314358508819116,0.00505057088182739,0.00512533559359216,1.7691475034327782
0.04969356173932316,2.199517635479571,1.01404680466503,0.9986261456182768,1.008441720304507,5.7367179070925145,0.9950190236419446,0.9805244523282173,0.9936478721554605,1.0033565314238198,1.0022614623694406,64128,500,1.2044985903834466,0.03352235296959787,0.004978274234011418,0.005085188752245052,4.734456358219381
0.051023034005620825,1.6894733978807923,1.0288810832227315,1.0112278731666438,1.0111592708943962,3.6988126153120526,1.0044839848577982,0.9971391975894103,1.0062030490881557,1.006050746549676,1.0082392098132602,76928,600,0.6849893859081208,0.03174188626696017,0.005024823694645772,0.0051085244204925355,2.69057344909613
0.05027490325542018,2.2103387959301473,1.0475038776994103,0.9933527492883966,1.0174809497965827,5.778776178169617,1.0023359693586813,1.0108134806081512,0.9883776061065723,1.012336445108628,0.9979916607918586,89728,700,1.2080028799345006,0.03669039665663573,0.004975142587944594,0.0051445054669847145,4.780784592003284
0.04951962032395848,1.8374594208598156,1.0367719365301498,1.013614985764826,0.9973875694116103,4.316140549964805,1.0033861639350623,1.006731404165896,1.0085443266011014,0.9923700811831573,1.0059766327636024,102528,800,0.8340732421720177,0.03004053209209748,0.005070659065025634,0.005017488771944458,3.3101638265958426
0.051339405900774696,1.568342069312931,1.0349277329597637,1.0006949414739221,1.0185803456857028,3.2432426058662345,1.007740300819281,1.002610876468439,0.9957060975379972,1.013454083684594,1.0192373610997694,115328,900,0.5606017297855588,0.03231685620703317,0.0049888442174268475,0.005126261565570826,2.2240052180331924
0.05349024913887697,1.1978255836665603,1.0312035162180795,1.011980355887877,0.998851450129534,1.7643970041804515,0.9998214669525624,1.0018840340208408,1.0069274199531513,0.9938154587623022,0.996821844462841,128128,1000,0.19800412905518897,0.029319481785066045,0.0050529355868629494,0.005035991309351581,0.7675751737662918
0.053522464169076606,2.054171015173197,1.052544842241828,1.0073462975476515,1.0056307877478439,5.27183628633461,1.0038497540354718,1.016026651431042,1.002314070356762,1.0005561678666592,0.9961530871260387,140928,1100,1.0503212120331613,0.03651819053391602,0.0050322273820762615,0.00507462033236332,4.275683182472994
0.05442622442284372,2.216969231367111,1.0264823124496902,1.0053104448506733,1.0069007233643654,5.8441815631283385,0.9964072709530589,1.000028740130351,1.0002983022911704,1.001811749234863,0.983467071456691,153728,1200,1.2205619655206084,0.02645357123566285,0.005012142108642121,0.005088974191534294,4.8607144674311495
0.058556128699348425,1.9735342199355344,1.0229471183379377,0.9991090816060756,0.9991789061076095,4.8834777745202,0.9931560805439952,0.9907502573835952,0.9941240125511237,0.9941451809791969,0.9936534187933628,166528,1300,0.980378196347155,0.03219686089301771,0.00498507020753233,0.005033726224246311,3.889824326097823
