grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step
1.1328580947794546,1.0999049693346024,1.1012686321864253,1.1021949902728754,1.1626750511782513,1.0202760583367843,1.0999049693346024,1.1012686321864253,1.1021949902728754,1.1626750511782513,1.0202760583367843,128,0
0.9374658226313717,1.0053607449121773,1.0063995749844736,1.0014864935743604,1.0035883197492677,1.0099949149451481,1.0053607449121773,1.0063995749844736,1.0014864935743604,1.0035883197492677,1.0099949149451481,51328,400
1.2553159821083815,0.9201478386297803,0.9547338108566206,0.9185543682688497,0.9032561898844678,0.9023311448471772,0.9201478386297803,0.9547338108566206,0.9185543682688497,0.9032561898844678,0.9023311448471772,102528,800
1.4619350676203196,0.8365003906935472,0.9089446404009677,0.8181962712572561,0.8126873129273435,0.8029750002367397,0.8365003906935472,0.9089446404009677,0.8181962712572561,0.8126873129273435,0.8029750002367397,153728,1200
1.6399718276643955,0.8123844342026869,0.8916550985566501,0.7995179323232219,0.7790092074859943,0.7759612090510766,0.8123844342026869,0.8916550985566501,0.7995179323232219,0.7790092074859943,0.7759612090510766,204928,1600
1.822687796349853,0.7994344119541326,0.8833713048243169,0.7906215243261007,0.7584789223235746,0.7619221413335403,0.7994344119541326,0.8833713048243169,0.7906215243261007,0.7584789223235746,0.7619221413335403,256128,2000
2.1227589317996514,0.7829907025955618,0.8749363645514524,0.763501355642191,0.7420307298246634,0.7459759854497021,0.7829907025955618,0.8749363645514524,0.763501355642191,0.7420307298246634,0.7459759854497021,307328,2400
2.459357550438554,0.7318797162827123,0.849092978774294,0.7078917419791448,0.680685516579842,0.6835143964583458,0.7318797162827123,0.849092978774294,0.7078917419791448,0.680685516579842,0.6835143964583458,358528,2800
2.6885424314694517,0.6998688608966742,0.8344068233438795,0.6775578130579779,0.6445329569318037,0.6364254745826551,0.6998688608966742,0.8344068233438795,0.6775578130579779,0.6445329569318037,0.6364254745826551,409728,3200
2.9766465260426203,0.6777525015361602,0.8265916520351918,0.6484629057874101,0.620216967899868,0.6101690629258172,0.6777525015361602,0.8265916520351918,0.6484629057874101,0.620216967899868,0.6101690629258172,460928,3600
3.235805951580432,0.6404363333992656,0.8064271578215036,0.6063756918791056,0.572708034333172,0.5682412688981335,0.6404363333992656,0.8064271578215036,0.6063756918791056,0.572708034333172,0.5682412688981335,512128,4000
3.5120335739804376,0.6219947668909992,0.8018784794444679,0.5820964257945839,0.5461803581071887,0.5468067490574477,0.6219947668909992,0.8018784794444679,0.5820964257945839,0.5461803581071887,0.5468067490574477,563328,4400
3.716034245353635,0.6208686916343867,0.8077128696727378,0.586877988937595,0.5391245859425186,0.5412875380154701,0.6208686916343867,0.8077128696727378,0.586877988937595,0.5391245859425186,0.5412875380154701,614528,4800
3.86436034445317,0.618900149548427,0.803082347129168,0.58457343656071,0.5386339815788123,0.5370661946195595,0.618900149548427,0.803082347129168,0.58457343656071,0.5386339815788123,0.5370661946195595,665728,5200
3.907669971431507,0.6163189022336168,0.7980222524534261,0.5837509412273152,0.5368627812853605,0.5342033298133612,0.6163189022336168,0.7980222524534261,0.5837509412273152,0.5368627812853605,0.5342033298133612,716928,5600
3.947851086092513,0.6109097120724614,0.7923429871238057,0.5758063433514997,0.5330650586443951,0.5350780473202176,0.6109097120724614,0.7923429871238057,0.5758063433514997,0.5330650586443951,0.5350780473202176,768128,6000
4.0287317342494156,0.6040279478393493,0.7863293690750479,0.5769573283495801,0.5203612568366206,0.5240256254302125,0.6040279478393493,0.7863293690750479,0.5769573283495801,0.5203612568366206,0.5240256254302125,819328,6400
4.135692661798181,0.6016563172452146,0.7928607115490408,0.55943843105821,0.5226829228303863,0.5228444157265408,0.6016563172452146,0.7928607115490408,0.55943843105821,0.5226829228303863,0.5228444157265408,870528,6800
4.366379279864426,0.5997522637713709,0.7938530632958836,0.5553761111876236,0.5184510333429903,0.5194861366083408,0.5997522637713709,0.7938530632958836,0.5553761111876236,0.5184510333429903,0.5194861366083408,921728,7200
4.538453629711516,0.5756794916931537,0.7821500444556644,0.537292175179874,0.4935079233772137,0.48207624605032484,0.5756794916931537,0.7821500444556644,0.537292175179874,0.4935079233772137,0.48207624605032484,972928,7600
4.712861812413936,0.5420195568446068,0.7599503230552606,0.5029910605814464,0.4499081487875156,0.44637593678430637,0.5420195568446068,0.7599503230552606,0.5029910605814464,0.4499081487875156,0.44637593678430637,1024128,8000
5.094203291882888,0.5203791655879457,0.7422716370509146,0.471639167226414,0.42538972731060626,0.4251052748554149,0.5203791655879457,0.7422716370509146,0.471639167226414,0.42538972731060626,0.4251052748554149,1075328,8400
5.187370805411063,0.5134791861567612,0.72840378374347,0.46694395420838386,0.4189149576801084,0.4240630958622521,0.5134791861567612,0.72840378374347,0.46694395420838386,0.4189149576801084,0.4240630958622521,1126528,8800
5.2953933874259,0.5160270422883331,0.7406296854254867,0.47124791892978174,0.4199377560492775,0.42343747812227506,0.5160270422883331,0.7406296854254867,0.47124791892978174,0.4199377560492775,0.42343747812227506,1177728,9200
5.160717475830415,0.5141708042938249,0.735019783241826,0.4680355201278071,0.4179814323217507,0.42187233879897634,0.5141708042938249,0.735019783241826,0.4680355201278071,0.4179814323217507,0.42187233879897634,1228928,9600
5.202957201081869,0.5129583654366416,0.7338965010460232,0.4670421124029604,0.42016546377889263,0.41887374917193715,0.5129583654366416,0.7338965010460232,0.4670421124029604,0.42016546377889263,0.41887374917193715,1280128,10000
5.269228341201992,0.5113104170281465,0.727554454730833,0.4678734811133021,0.42409605324809524,0.41674429903334037,0.5113104170281465,0.727554454730833,0.4678734811133021,0.42409605324809524,0.41674429903334037,1331328,10400
5.161447081639338,0.5067203370342018,0.7296094413145315,0.45876139137293254,0.4120577841544271,0.41494551479008973,0.5067203370342018,0.7296094413145315,0.45876139137293254,0.4120577841544271,0.41494551479008973,1382528,10800
5.409390748472374,0.5103104624338445,0.7310431958878646,0.46499572103137365,0.4178269437506338,0.413196659365056,0.5103104624338445,0.7310431958878646,0.46499572103137365,0.4178269437506338,0.413196659365056,1433728,11200
5.449349884782991,0.5088071641931301,0.7272822498206937,0.466246172086193,0.4139986627566754,0.4176970056783934,0.5088071641931301,0.7272822498206937,0.466246172086193,0.4139986627566754,0.4176970056783934,1484928,11600
5.575655840655731,0.5062364360876372,0.7291576235567636,0.4570671031390608,0.41174249194764284,0.41314137342804363,0.5062364360876372,0.7291576235567636,0.4570671031390608,0.41174249194764284,0.41314137342804363,1536128,12000
5.579719648222661,0.5072391427215169,0.7271080941042936,0.4636420923020235,0.41409069645335583,0.4127614322418037,0.5072391427215169,0.7271080941042936,0.4636420923020235,0.41409069645335583,0.4127614322418037,1587328,12400
5.501880720831857,0.506469698427244,0.7333659226281145,0.46271853207778046,0.4076980838101236,0.4107271334288145,0.506469698427244,0.7333659226281145,0.46271853207778046,0.4076980838101236,0.4107271334288145,1638528,12800
5.608286872825325,0.5075135231995941,0.7275493711104555,0.46401033538441916,0.4121920451154859,0.41093823755482994,0.5075135231995941,0.7275493711104555,0.46401033538441916,0.4121920451154859,0.41093823755482994,1689728,13200
5.436041707583102,0.5034758744761381,0.7239170698744725,0.4617781704807675,0.4104779754701088,0.40761381953293024,0.5034758744761381,0.7239170698744725,0.4617781704807675,0.4104779754701088,0.40761381953293024,1740928,13600
5.504601356118264,0.5033096513198698,0.7273112536975818,0.4605770216008839,0.40987064961483344,0.4070663588755681,0.5033096513198698,0.7273112536975818,0.4605770216008839,0.40987064961483344,0.4070663588755681,1792128,14000
5.578812228328714,0.5027540300972738,0.7228358285817459,0.4575021537335643,0.4106938325668355,0.40698496457509387,0.5027540300972738,0.7228358285817459,0.4575021537335643,0.4106938325668355,0.40698496457509387,1843328,14400
5.645507981077342,0.505618730378339,0.7224352609638295,0.46403002829490364,0.4142142731317343,0.4114689380921394,0.505618730378339,0.7224352609638295,0.46403002829490364,0.4142142731317343,0.4114689380921394,1894528,14800
5.575945064932124,0.5030710591049892,0.7223795023029305,0.45942122924555945,0.41179579536332167,0.4089264977212861,0.5030710591049892,0.7223795023029305,0.45942122924555945,0.41179579536332167,0.4089264977212861,1945728,15200
