grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step
0.7403690080754808,0.9178464189171791,0.9632249402277396,0.8767659793297452,0.905205635353923,0.9220714478781729,0.9178464189171791,0.9632249402277396,0.8767659793297452,0.905205635353923,0.9220714478781729,128,0
5.601678088934815,0.3831909465254286,0.7551120630007978,0.34890102587726735,0.23115885451821694,0.19924279264489392,0.3831909465254286,0.7551120630007978,0.34890102587726735,0.23115885451821694,0.19924279264489392,51328,400
5.789522631873197,0.24475041459547323,0.6698060732639854,0.20279104941744885,0.06933996129716213,0.03958858680435715,0.24475041459547323,0.6698060732639854,0.20279104941744885,0.06933996129716213,0.03958858680435715,102528,800
5.109426517591147,0.24070577631471687,0.6520213917040973,0.19898840917000735,0.06796398639677978,0.038179605720877474,0.24070577631471687,0.6520213917040973,0.19898840917000735,0.06796398639677978,0.038179605720877474,153728,1200
4.504486449148147,0.23176626259461067,0.6246744506126949,0.2003042345234696,0.06756597436252491,0.03704504557596089,0.23176626259461067,0.6246744506126949,0.2003042345234696,0.06756597436252491,0.03704504557596089,204928,1600
4.0833023413036935,0.2276271050667858,0.6155913999451361,0.19991605709714083,0.06546093665995574,0.03718637492648592,0.2276271050667858,0.6155913999451361,0.19991605709714083,0.06546093665995574,0.03718637492648592,256128,2000
3.701828717996395,0.22871981196454758,0.6145172182353276,0.1997165809589123,0.06331740370318918,0.035903942915667904,0.22871981196454758,0.6145172182353276,0.1997165809589123,0.06331740370318918,0.035903942915667904,307328,2400
3.6195847066806417,0.22672748721670394,0.6010946349420953,0.2018099050854831,0.06400692348369957,0.036435705375093344,0.22672748721670394,0.6010946349420953,0.2018099050854831,0.06400692348369957,0.036435705375093344,358528,2800
3.608411281896604,0.2233509246364698,0.5910932214688056,0.20037194148934329,0.06340222920402873,0.03513106163068694,0.2233509246364698,0.5910932214688056,0.20037194148934329,0.06340222920402873,0.03513106163068694,409728,3200
3.331923335283418,0.22125185851240572,0.5863709772858531,0.20254968755713765,0.06257578557237511,0.034541644589202315,0.22125185851240572,0.5863709772858531,0.20254968755713765,0.06257578557237511,0.034541644589202315,460928,3600
