grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
1.3768750429420913,1.0035463869571686,0.9806729055220084,0.940554178423352,1.07528928193179,1.0253063663840296,0.9862485751509666,0.9577738469646823,0.9358723122212622,1.0701155779939713,0.9837004467844963,128,0,0.017297780839726325,0.02289905127197985,0.004681864973261124,0.005173710866295026,0.041605920156663555
7.826118526058673,0.41818773352075295,0.6652526505818004,0.2711184491223089,0.15364304127492068,0.5490596234605676,0.30768815528601395,0.6427568164264048,0.269732439697979,0.1528735594010643,0.12486251865874118,25728,200,0.11049957551656911,0.022495834257431544,0.001386009548545327,0.0007694819032754167,0.42419710508290753
6.02181772098475,0.25991959537379444,0.26489197981691387,0.2570200860952246,0.2447366802389407,0.25057713708979396,0.22373968320898757,0.25517782082311286,0.25569103008658417,0.2435332486873256,0.054260050147829926,51328,400,0.03617991156657807,0.009714158780403909,0.0013290560777845094,0.001203431688316264,0.19631708746811546
5.075591030456952,0.23636964116245518,0.2400991318259479,0.2357788757249386,0.22499725402367515,0.22283517145906998,0.21202306117862457,0.23123035307860532,0.23455977651178378,0.22388564007656422,0.057810226550118075,76928,600,0.02434657919919125,0.00886877877570156,0.0012190991584514913,0.0011116140656576292,0.1650249449929851
4.525100558851163,0.22207893385551877,0.22580406581910603,0.22005127491658813,0.21218287503640906,0.2058855880705305,0.2029366350267079,0.2173263518878852,0.21891290632408458,0.21114276581814095,0.05429973933844214,102528,800,0.01914229849229745,0.008477714029699572,0.0011383687941973499,0.0010401088387137188,0.1515858484165495
4.699227864391069,0.21753288812935345,0.2192688271225718,0.21757935465890463,0.21696944199946,0.20424127076461426,0.19940523365046808,0.2110267148924247,0.21645309574656751,0.21590488089714205,0.05400437551302651,128128,1000,0.01812765451148149,0.008242112070704879,0.0011262589179308843,0.0010645613902938989,0.1502368949084677
4.5119231560149995,0.2170744992280381,0.21788433780546554,0.21472405224647365,0.21587554663580588,0.21737181733902497,0.19816622202750342,0.20958061340675785,0.21360791404543197,0.21480694124538346,0.05608085858477185,153728,1200,0.018908277314039944,0.008303724279336643,0.0011161383061058193,0.0010686056736419647,0.1612909588432533
4.244533168025577,0.21290506306570026,0.21410769536157304,0.21142433396966753,0.20506353512882586,0.2127799109095846,0.19533665119204663,0.2060028148217113,0.21032658770048307,0.20405255755424884,0.05626920428813552,179328,1400,0.017568412399050454,0.008104880565424862,0.001097746091125525,0.0010109776321413897,0.1565107067565386
3.9102744893609844,0.20264315481763362,0.2039364427833874,0.20244206679352011,0.20129321474814788,0.1925140536042281,0.18769457849673907,0.19636720119394185,0.20139306854448957,0.20030803281022033,0.056225201324346885,204928,1600,0.01494857626385053,0.007569241482973489,0.0010489980220474125,0.0009851821237981833,0.13628885241377747
4.145777335286877,0.20295756564475573,0.20374898362977376,0.20185494556712077,0.2033432666002915,0.19820042007049163,0.18847411262802752,0.19589994076082717,0.20081080971133522,0.20234432969209223,0.05743539093666526,230528,1800,0.014483453543070953,0.007849042763527606,0.0010441359845869264,0.0009989372057032243,0.14076502927478882
4.154417475135773,0.20025116058532133,0.20148763655317717,0.1965949838024316,0.19863260762834484,0.20147722670254065,0.1858535617124293,0.19377704104869697,0.19557745339197757,0.19765868904927963,0.06331311250529616,256128,2000,0.014397598952346045,0.007710595493143696,0.0010175301517878837,0.000973918145257608,0.13816411361628186
3.944480265973791,0.19534392505418538,0.1962429315975559,0.19521250636673113,0.19601105566824273,0.18501884973587573,0.1827075702510774,0.188767736549142,0.19420293325090493,0.19505607999544056,0.05902243113822588,281728,2200,0.012636354292335466,0.007475194997516223,0.0010095728916104602,0.0009549756726669619,0.1259964186965124
3.9103333094424673,0.19539471285883322,0.19561465781332985,0.19499891531430744,0.19680345385702272,0.19287011983900768,0.18199339617509377,0.1880685717188106,0.19399154468220095,0.19583491951114268,0.05944699941933435,307328,2400,0.013401316716772296,0.0075460859512519384,0.0010073705965914198,0.0009685343654586394,0.1334231205420825
3.9424956993870293,0.19345454271882742,0.19464354045981477,0.19085115681734105,0.18859455384112694,0.19471657048503938,0.18032596618402733,0.1869117230145957,0.18986336413976584,0.18767351364247056,0.06162536951412466,332928,2600,0.01312857655037077,0.007731817506859832,0.000987792531211556,0.0009210405535485531,0.13309120126080973
3.722202945169183,0.18981019416823972,0.19068690638207003,0.18957867195073394,0.1866201196416699,0.1837334088022515,0.17778083247598206,0.18323549654574495,0.18859417511832227,0.18570834539737766,0.05614500541383152,358528,2800,0.012029361080567472,0.007451409738982976,0.0009844968426906743,0.0009117739157032049,0.12758840354295534
3.7243945599361594,0.19074401509948066,0.19122821174657498,0.1881156167115338,0.1957422842669137,0.18949570678830424,0.17792028134688656,0.18384411285609026,0.18714125327204936,0.19478283880062697,0.056133468501463904,384128,3000,0.012823733996701767,0.0073840989961458355,0.000974363573162144,0.0009594452292376201,0.13336223824594323
3.6268469276578563,0.18995786079205587,0.19044518257002477,0.1893481136131408,0.18826109727066756,0.1887709792714856,0.1772839516680687,0.1829969690600355,0.18836694698722486,0.18734392368856861,0.0567333510633762,409728,3200,0.012673909284567346,0.007448213564519234,0.0009811664368967084,0.000917173358864981,0.13203762819194934
3.6163749403828165,0.18910059947986146,0.18961854802571307,0.1885709070135488,0.1876108058830147,0.18674972093145392,0.17673536607995644,0.18223637516941815,0.18759803916281712,0.186696275972382,0.05611416023023176,435328,3400,0.012365233034652185,0.007382172882810438,0.0009728678705764961,0.0009145304135111295,0.13063556041751376
3.72332619809473,0.18814581053331492,0.18894288977598267,0.18534412938388323,0.18790338527738656,0.18999994364617287,0.17525835768785314,0.18140195275682366,0.1843842204278124,0.18698407059676256,0.057974603536034904,460928,3600,0.012887452648137702,0.007540936998534034,0.0009599089399975379,0.0009193146458680131,0.13202533981781975
3.564275265761672,0.18780159750953349,0.18762006550309776,0.18738002915580304,0.1923453864709607,0.18628978589582165,0.17544187290128338,0.18033192068744225,0.18640929952136173,0.19141064177555342,0.05638811277117212,486528,3800,0.012359723727859108,0.00728814480337306,0.0009707295775043847,0.0009347448612141973,0.1299016731067059
3.5061639380180885,0.1851177285751336,0.18564095112536952,0.18358788172476556,0.1836073576251175,0.1870072999355111,0.17364605761133128,0.17845563634925193,0.18263483186054655,0.18271542880649766,0.06462236303671567,512128,4000,0.011471671180625014,0.007185314638270098,0.0009530498802223002,0.0008919282792729294,0.12238493656558568
3.46818812811457,0.186235514534637,0.1862513331993195,0.18687234918981066,0.18741484275979264,0.1820383031339841,0.17466336262878068,0.17899510097336793,0.185904701302726,0.18649713563425022,0.06085680451529519,537728,4200,0.01157215189021371,0.007256232188492632,0.0009676478335469607,0.0009177074581930479,0.12118149859234001
3.578955220662599,0.18569348243996522,0.18579754890305594,0.1828798041883468,0.19144225349762886,0.1894100041416511,0.1739612900372598,0.17851369252851015,0.18193305265155338,0.19050989434670812,0.06450302675486194,563328,4400,0.01173219229734969,0.007283856369867782,0.00094675147335263,0.0009323595311385897,0.12490697735305267
3.4026629397219006,0.18362855739425826,0.1842710880188177,0.18293213142893738,0.18330062007781636,0.1788159598184661,0.1720002573123204,0.17712014345305824,0.18198639755283294,0.18240899257964882,0.05580354596707039,588928,4600,0.011628299746153039,0.007150944596905694,0.0009457340092603578,0.0008916273755450285,0.12301241383095662
3.395014186372792,0.18453547051176453,0.18460065825976288,0.1840557910076772,0.18598702146030988,0.1839161437057555,0.1729996805964039,0.1774719888841126,0.18310443052231465,0.1850786094826782,0.06191846143550965,614528,4800,0.01153579009667738,0.0071286695538426,0.0009513604517070273,0.0009084120042719167,0.12199768203870087
