grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.9186057575891234,1.0456161573529243,0.9795615830591748,0.9746516733556176,1.2168804340892367,1.0564251418771418,1.0135567486286163,0.9578207245894843,0.9697369071277414,1.2107571816002882,0.9531318627554795,128,0,0.0320594422519207,0.021740856573783923,0.004914761948827149,0.006123245059926477,0.10329327693385681
9.891969206190002,0.6367941204807722,0.6452993823527642,0.38971428570798006,0.3093057305504156,1.1769672390211303,0.4141461302572864,0.6243134462203618,0.3877441771269366,0.30774085858709643,0.27537922205371274,25728,200,0.22264799757245765,0.020985935860825193,0.0019701087804045664,0.001564872003431067,0.901588023085378
8.184851025446683,0.26749090629629824,0.27442082706032345,0.2629994883341682,0.251140261502379,0.2512888762269081,0.23295908491592798,0.26438117777747205,0.261633953327907,0.24989749477869336,0.06217874677982849,51328,400,0.03453182147430211,0.010039649100998508,0.0013655354330455644,0.0012427664086396885,0.18911012961542426
7.581314154132046,0.25400247755460476,0.25780008295970186,0.2525144231588501,0.24759602598832828,0.24038934260420008,0.22576334521174446,0.24837937402422602,0.2512035541683705,0.2463740026714947,0.06400802279171323,76928,600,0.028239132900125773,0.009420708908932722,0.0013108689213091524,0.0012220226226503559,0.17638131988432082
6.835045172665336,0.24329026483930644,0.24734808298146466,0.24181804053497122,0.22999522837330766,0.22949206956791346,0.22004440044984275,0.23820446398806638,0.24056612990984,0.22885960947678094,0.06757067656109252,102528,800,0.023245863688789566,0.009143618971021611,0.0012519104989885388,0.001135618789492622,0.16192139313396745
6.390406047615906,0.23051709786988786,0.2333545259039648,0.23162599002495549,0.22265087592322633,0.21382929594744712,0.21048928473610462,0.22441410787869928,0.23042450428595257,0.22155794007112764,0.0644614938304397,128128,1000,0.02002781342904197,0.008940418010077913,0.001201485804405984,0.0010929358952532445,0.14936780192895813
6.008833229521543,0.22405788348987626,0.22702285242066758,0.2239850711498193,0.2149159100800667,0.20626352870827275,0.20730509188026186,0.21844841976573962,0.22282368211442027,0.21385472181762769,0.06325627557589006,153728,1200,0.016752790636091995,0.008574432393751767,0.0011613890337450348,0.0010611884642612345,0.14300725333363332
5.399800566433293,0.22113966078963207,0.22404440648948473,0.21657623172820617,0.2154251273073329,0.21314217249581555,0.201349399667233,0.2154899323167889,0.21545139187937473,0.21436103829902223,0.0468813060862306,179328,1400,0.019790260675290487,0.008554474287019869,0.001124839765547093,0.0010640886772640321,0.16626086648778834
6.0805077959984715,0.22390613595955067,0.2236708401515246,0.22334396264783504,0.22649283067952644,0.2251277888380383,0.2017329401569439,0.21503723185508053,0.22218819412069746,0.22538219769550552,0.049466592313776564,204928,1600,0.022173196185249232,0.008633608284183247,0.0011557683097174417,0.0011106335661705143,0.17566119668796037
5.413508694966857,0.2208340964838859,0.22207062326714835,0.21868635016904492,0.21247101597988413,0.2221491360029101,0.19979061075951904,0.2135123710244775,0.21755352735517924,0.21142540859407988,0.05015020373356234,230528,1800,0.021043485894770134,0.008558252256943805,0.0011328228528468818,0.0010456078005218602,0.17199893243040884
